,accX,accY,accZ,gyroX,gyroY,gyroZ,accPCA,gyroPCA,side,gesture
8278,3356,3177,832,1211,1424,1175,5878,4244,1,0
2611,1394,773,1421,766,933,1003,3169,1794,1,0
7912,142,2105,1637,768,9,993,4426,44,1,1
8771,3249,750,1592,24,11,821,6108,9211,1,1
2826,829,2188,1760,784,683,424,175,8279,1,0
7926,53,2090,1487,16,726,9,4937,1546,1,1
1084,1991,26,1543,781,449,814,6739,9377,1,1
9266,1807,4003,833,2,1061,12,6776,2166,1,0
3047,566,2379,1595,0,358,420,1648,7276,1,0
1020,726,2283,1556,362,10,23,677,1417,1,0
8821,913,3528,1947,1357,151,918,793,4048,1,0
8524,2455,2026,1199,12,217,8,8546,2076,1,1
1479,2142,2607,1230,364,14,987,7612,2472,1,1
594,3955,2425,1258,349,1176,1492,8454,8192,1,1
8873,2780,1084,1877,1121,1381,1799,9284,8448,1,1
440,2799,2496,1957,786,437,936,9370,4291,1,1
2840,1937,589,1753,914,651,494,6299,8177,1,1
4194,4014,1208,1844,151,732,1062,8831,4069,1,1
7605,3680,1371,1472,24,14,18,7920,2395,1,1
10,1042,229,1552,202,14,13,993,1453,1,0
1147,1938,2797,1377,21,720,997,6772,1980,1,0
8546,928,2181,1417,1109,1200,159,478,4297,1,0
3429,1267,2233,1501,493,748,1793,2684,9552,1,0
1458,2123,2493,940,484,928,547,7558,6070,1,1
5398,2884,471,676,28,29,270,9546,5931,1,1
4896,375,2759,1599,204,16,0,2767,348,1,0
7928,23,2071,1646,29,8,987,5164,1062,1,1
8499,1976,2794,1363,770,720,0,6923,1731,1,0
4122,3648,2993,1481,21,16,20,7367,2769,1,1
2542,1518,1086,2125,846,872,816,3559,4024,1,0
6517,633,867,1626,210,940,2,1731,983,1,0
9118,1890,2404,1409,1114,1163,268,6424,7703,1,1
4906,333,2659,1591,26,24,999,3082,2236,1,0
2927,3329,51,1735,14,522,1298,6318,3764,1,1
9967,1493,1835,698,173,1156,1277,3105,6382,1,0
1488,2225,2552,1384,213,741,1296,7869,6021,1,1
1339,2008,1962,2163,354,121,998,6714,1383,1,1
5667,418,164,1614,7,26,0,2888,1162,1,1
2517,2037,2386,1415,491,5,1292,7113,6923,1,1
6991,345,2174,1949,566,585,645,3304,7099,1,1
4001,3546,3380,1417,485,344,984,6837,2418,1,0
3399,52,1343,1793,1296,920,286,5630,7526,1,0
9724,591,3006,1493,25,730,998,1237,2352,1,0
2540,2536,2527,1469,1426,723,989,8724,6655,1,1
8536,2477,2082,1160,767,29,998,8606,463,1,1
5662,593,151,1745,788,746,1010,1739,1464,1,1
3482,1567,3381,1405,268,529,1344,5047,6607,1,0
8265,1294,3865,1021,27,2,5,3820,544,1,0
4923,305,2690,1580,480,11,1002,3249,5245,1,0
3065,768,2099,1881,769,739,990,596,230,1,0
603,3749,2153,2238,898,190,198,7960,6335,1,1
2098,1705,2795,1402,27,31,1009,5623,3260,1,0
6601,850,1088,1625,7,4,16,525,2845,1,0
393,1064,2209,1434,965,358,423,1314,8308,1,0
8286,3391,3023,1405,489,530,656,6215,7832,1,1
3015,1497,2476,1510,28,205,256,4241,3876,1,0
2766,2551,3893,613,905,267,103,8933,4999,1,0
2392,2329,3487,989,25,6,992,8397,1523,1,0
2072,2169,3529,1144,794,523,938,7879,3954,1,0
5851,1335,2230,1840,1236,522,1537,3056,3282,1,0
9277,924,1329,1678,1096,798,431,270,7577,1,0
9500,2289,621,1368,356,209,988,7930,2029,1,1
3433,1230,2196,1734,9,745,20,2320,2948,1,0
4631,503,2585,1657,1323,797,10,1993,5673,1,0
4613,1663,4114,717,216,27,1730,6295,8928,1,0
19,1055,197,1602,24,17,983,1058,201,1,0
2777,1335,1641,1760,798,1067,1640,2006,2341,1,0
2922,3609,531,2338,1174,1257,1428,7630,9034,1,1
809,997,387,2442,137,1271,1018,170,4923,1,0
8728,3404,1869,783,686,803,571,7321,7503,1,0
5921,1405,2200,1445,1107,1231,1633,3606,6959,1,0
2648,3108,1957,122,213,22,20,9902,1819,1,1
8205,233,2871,1707,958,738,886,3651,9823,1,0
6033,2330,1212,539,1375,1021,467,8087,7400,1,1
1142,1781,2696,1549,28,726,0,5968,248,1,0
2523,1755,2431,1447,20,10,986,5764,444,1,1
9794,1287,1383,1389,19,447,22,2014,3455,1,0
1498,2224,3125,1031,966,24,646,8017,8910,1,0
4046,3498,3133,1531,208,28,1642,6703,8443,1,1
1254,456,1934,1705,1,725,997,2583,1022,1,1
620,810,46,1539,1381,935,41,329,4318,1,1
6594,839,1024,1453,203,5,27,498,2892,1,0
1046,1952,1941,1220,133,344,1014,6622,4571,1,1
6077,3225,6,2127,1456,1367,1343,5905,6295,1,1
9745,619,3170,1583,487,4,22,1034,318,1,0
222,1061,2431,1812,1118,357,734,1272,9596,1,0
625,1315,57,1730,21,733,1422,2822,6728,1,1
5508,317,480,1711,16,4,994,3644,1351,1,1
4606,3167,2225,1912,755,983,1842,5423,9484,1,1
8750,3728,1809,1043,780,743,20,8210,5066,1,0
2519,2176,2841,1208,565,351,1735,7771,9313,1,1
7624,158,2982,1930,304,1298,1937,4103,9974,1,0
3057,593,2184,1752,10,727,9,1577,1834,1,1
3434,1208,2302,1518,218,6,987,2277,2034,1,0
5681,599,125,1574,11,30,263,1638,5924,1,1
6121,1367,119,1654,484,750,1807,3156,9652,1,1
6552,3370,2520,1724,793,1063,17,6319,5045,1,1
5112,3312,2174,1644,360,23,1003,6145,3763,1,1
1441,4390,3186,126,1312,47,946,9698,4300,1,1
1018,975,1907,1898,16,722,1533,538,7285,1,0
1103,2055,2107,1482,206,730,986,7135,1493,1,1
9238,1791,3949,875,778,205,1004,6654,631,1,0
5364,1093,1973,1742,7,11,3,1345,1445,1,0
9260,1782,3978,934,214,343,986,6609,1354,1,0
9134,1508,1343,1582,8,208,985,3500,557,1,0
9921,2586,2129,1148,844,980,89,8835,4621,1,1
7947,140,2198,1628,212,2,984,4408,1436,1,1
217,72,3368,1613,1419,588,321,4381,6424,1,0
1034,2350,1598,1456,177,27,1915,7915,4635,1,0
9299,376,1736,965,752,338,548,3882,6765,1,0
5399,2891,428,596,5,727,996,9569,1124,1,1
1501,1724,2377,1824,1251,1407,687,5482,9152,1,1
8302,130,3051,1588,30,207,543,4150,7272,1,0
4614,1208,3926,1157,792,216,76,3309,4174,1,0
6625,1743,78,1371,1427,750,981,5528,6952,1,1
4329,3454,1915,1822,0,10,261,6870,5971,1,1
9964,980,1528,1357,358,449,1301,13,6133,1,0
6109,1494,121,1512,1224,1304,425,3963,8310,1,1
852,1237,1560,1585,367,930,973,1480,9788,1,0
8803,83,852,1567,765,1057,14,5154,2687,1,1
6053,3120,4183,18,826,189,688,9963,8755,1,0
6664,1029,2245,1590,687,526,1527,1093,8472,1,0
9973,1431,924,1623,67,452,995,3272,7807,1,0
3448,2184,3456,1235,476,2,1790,7912,9529,1,0
6992,3604,2331,1510,104,7,1002,7317,8522,1,1
5648,494,69,1703,5,6,8,2367,2077,1,1
8738,3889,1760,1132,964,27,1002,8566,876,1,0
3063,736,2174,1859,13,29,984,751,364,1,0
1963,720,117,1968,102,663,388,1026,6480,1,1
2885,1156,664,2078,210,595,1073,1385,3972,1,0
2614,1522,970,1486,962,344,256,3829,7070,1,0
763,677,492,1540,482,29,1165,1282,4501,1,1
6516,742,898,1743,365,744,5,1122,1455,1,0
8869,2216,207,1109,1151,163,15,7745,4636,1,1
6460,592,699,1626,1484,708,934,1929,4449,1,0
1222,4141,182,1527,77,1309,1598,9056,8609,1,1
8932,3781,363,1687,359,447,990,8070,2093,1,1
8225,119,2811,1636,29,16,987,4316,976,1,0
5893,1532,239,1452,207,29,20,4186,2171,1,1
5545,555,511,1663,31,3,3,2094,85,1,1
9459,4280,920,1339,211,752,1012,9411,5416,1,1
6513,499,965,1768,208,9,255,2751,3315,1,0
2930,1542,665,2364,1114,576,15,3735,8966,1,1
1245,16,2617,2089,1477,219,1866,5153,7134,1,1
9728,634,3046,1617,203,24,998,1001,2442,1,0
7016,312,1197,1416,13,734,30,3930,3768,1,0
7936,178,2155,1716,27,12,1297,4227,5567,1,1
8825,398,1177,2050,856,636,336,3587,6575,1,0
3070,653,2184,1842,771,744,984,1239,1058,1,0
212,1521,3633,640,456,148,1895,5162,9948,1,0
2864,3036,281,230,212,219,31,9797,3233,1,1
1010,3333,3160,829,641,1036,1769,5772,9122,1,0
9240,1832,4002,933,356,747,23,6851,1371,1,0
5538,536,465,1676,14,720,7,2225,1477,1,1
2534,2170,2418,1090,783,1347,1910,7697,9393,1,1
9813,926,260,1612,428,355,1816,252,9522,1,1
3460,2243,3616,986,489,11,1003,8189,5555,1,0
1862,870,348,1882,22,774,1370,179,6391,1,1
8987,3860,2108,1881,88,684,213,8242,4313,1,1
2886,1557,294,2412,453,747,1181,3881,6492,1,1
8495,1962,2683,1294,762,727,11,6860,2568,1,0
774,2982,3429,1056,720,584,1557,9730,8053,1,1
8768,3188,866,1597,1106,26,21,5853,6654,1,1
871,44,1122,1666,490,351,1922,5508,3936,1,0
1263,448,2558,907,716,524,1642,2122,9291,1,0
9944,3337,3613,1972,1293,964,1912,5846,9579,1,0
5332,1081,2097,1384,730,675,3,1395,5053,1,0
2030,1330,134,1598,217,5,8,2923,84,1,1
1220,3877,1088,2482,1472,1316,1321,8585,6145,1,1
8271,1109,3846,1032,19,725,2,2596,490,1,0
408,2134,919,1033,114,853,339,7330,4831,1,1
1568,752,2507,1482,880,83,618,437,8603,1,0
5159,668,329,1865,776,720,22,1370,5219,1,1
5549,510,568,1870,7,727,0,2512,838,1,1
6993,3198,2738,1222,743,526,988,5277,6068,1,1
4338,3350,2097,1721,16,2,989,6337,697,1,1
3000,766,294,1941,753,931,1339,809,6383,1,1
5527,563,492,1748,10,2,986,2051,2,1,1
5635,537,253,1722,3,747,1006,2148,2400,1,1
2069,2821,4133,336,160,740,1351,9527,6540,1,0
7884,124,2101,1672,207,16,1003,4539,3173,1,1
3038,553,1932,1915,15,217,1000,1986,1661,1,1
2973,1396,2098,1481,213,16,985,3512,1481,1,0
3649,492,2829,1674,784,346,660,1970,9020,1,0
3032,850,2487,1629,967,1070,1428,81,5195,1,0
5663,501,142,1613,215,727,264,2319,3739,1,1
8818,656,3443,1596,1377,116,73,655,4060,1,0
5504,493,510,1693,211,26,18,2546,1709,1,1
9734,664,3042,1593,5,728,8,813,1952,1,0
6496,2898,786,1700,302,185,439,9554,6186,1,1
379,2385,3830,763,832,100,715,8616,8814,1,0
4111,3499,2916,1793,1112,738,31,6825,7027,1,1
8880,1695,767,1470,43,1079,420,5018,5449,1,1
9806,2036,1666,1073,354,524,1225,6478,4696,1,0
6111,1572,227,1635,766,750,28,4378,5204,1,1
1313,339,291,1191,479,14,474,3321,7343,1,1
8751,3742,1822,966,204,11,1001,8244,2890,1,0
4128,3467,3140,1507,360,204,24,6559,1800,1,0
8846,341,555,1670,22,21,983,3513,47,1,1
1285,1567,2619,129,1344,604,405,5298,8635,1,0
1349,1345,2858,2172,1444,1415,137,3243,4715,1,0
5170,593,246,1617,964,741,19,1737,5640,1,1
6618,830,1174,2004,258,147,1269,820,6393,1,0
427,341,2556,595,1372,1134,285,2728,5021,1,0
653,3716,1954,574,242,594,221,7631,9869,1,1
5076,107,1996,1664,3,744,988,4672,148,1,1
8961,3459,1284,1644,209,213,31,7205,3307,1,0
6060,2358,752,700,1135,726,583,8239,8643,1,1
5379,1717,36,1543,1235,470,1291,5356,6756,1,1
2945,1539,1928,1747,778,728,263,4236,6838,1,1
611,47,2265,1951,906,465,132,5043,6256,1,1
1562,2596,3688,1091,1107,219,196,8971,4852,1,0
9866,1269,320,1547,791,206,998,2425,830,1,1
554,1366,2351,2128,997,1062,526,3210,8163,1,0
9465,4068,962,871,573,365,1641,8920,7947,1,1
4189,3784,2095,1461,17,725,25,7968,3252,1,1
8177,4432,3016,43,837,145,15,9840,9239,1,1
4147,3563,3011,1433,206,1058,1006,7002,3841,1,1
8510,2478,1924,1149,368,10,991,8600,3071,1,1
3784,3171,3137,1494,212,19,30,5062,2937,1,0
5359,1129,1989,1772,5,0,8,1553,2023,1,0
5868,914,603,1718,22,207,30,31,3766,1,0
1109,1762,1956,2103,151,80,1161,5476,4854,1,1
1038,2753,2629,865,964,1382,648,9320,8520,1,1
1194,447,1378,990,768,1285,1372,3125,6507,1,0
8995,3728,880,1644,816,773,984,7983,7163,1,1
6989,60,312,2162,1214,1150,1758,5241,8147,1,1
394,539,149,2075,652,440,422,2214,3191,1,1
5885,1263,144,1571,481,725,981,2440,2350,1,1
9965,1032,1639,1267,21,743,1291,264,5167,1,0
1297,2270,932,1504,362,937,422,7793,5403,1,1
5071,117,1905,1812,24,739,7,4682,749,1,1
1162,1782,2752,1453,762,736,995,6008,762,1,0
8851,639,517,1729,212,217,10,1554,803,1,1
1527,1669,616,1459,1121,765,1727,4923,7865,1,1
7289,3846,118,1749,962,520,828,8231,9814,1,1
3002,235,1934,1098,686,826,1750,3791,9082,1,1
58,248,762,1862,1449,976,716,4211,8745,1,1
2913,1115,2449,1669,965,735,1290,1656,1291,1,0
4304,3345,553,1767,203,19,262,6530,5224,1,1
2344,1711,1985,1471,29,206,13,5369,1755,1,1
6061,2376,1026,2061,1022,33,245,8124,6532,1,1
8903,4020,451,1587,38,445,1537,8771,9281,1,1
8773,251,952,1772,4,595,647,4259,8494,1,0
4121,3370,3097,1582,27,22,1295,6142,5376,1,0
6113,1275,158,1654,794,792,726,2496,8841,1,1
8844,154,651,1668,206,347,23,4659,2732,1,1
9522,4019,211,1548,7,357,1289,8759,2839,1,1
2760,2616,3905,606,0,452,981,9082,1873,1,0
3383,312,258,1669,485,721,263,3595,2683,1,1
7921,174,2097,1796,369,723,1431,4287,7857,1,1
4153,3321,3050,1742,772,726,1010,5962,2051,1,0
5138,2737,1330,1910,1135,1057,125,9156,6372,1,1
8962,3490,1248,1676,12,13,1290,7306,3485,1,1
866,1008,2474,1528,1311,1378,248,1056,6144,1,0
5058,3228,2030,1672,967,518,261,5767,7672,1,1
9123,1802,280,1078,945,796,871,5870,9532,1,1
3037,240,2077,1888,1227,1299,1305,3933,4815,1,1
9922,1306,240,1002,1483,1209,1796,2911,8509,1,1
9723,595,3014,1630,29,26,982,1243,252,1,0
4119,3691,3006,1432,218,8,987,7501,2016,1,1
1210,1116,118,1687,29,725,1295,1435,5569,1,1
6501,3319,491,1937,770,1217,1381,6423,6498,1,1
9953,943,1501,1140,5,747,1646,126,8356,1,0
2997,1146,2024,1616,206,19,1537,1758,7863,1,0
9885,2459,8,1330,762,941,18,8529,2983,1,1
617,2181,2419,518,223,678,1917,7814,4685,1,1
766,312,918,1700,160,1068,1775,3847,9175,1,0
3651,476,2570,1885,486,8,1013,2242,6079,1,0
5642,668,91,1676,367,7,0,1238,1863,1,1
1835,1905,2803,941,1013,1388,17,6694,9850,1,0
1144,2084,2783,1457,203,737,998,7396,2774,1,1
2680,4459,3402,364,31,735,14,9934,1358,1,1
2075,2366,3828,809,27,12,539,8574,7116,1,0
5328,1428,1207,1410,1391,411,760,3128,9738,1,0
2389,2352,3417,1008,20,723,21,8450,2764,1,0
8780,272,832,1622,785,929,646,4014,8492,1,1
828,1031,4189,2524,1144,551,1155,1802,7166,1,0
6521,645,833,1610,776,730,11,1615,3111,1,0
5665,292,284,1722,24,10,4,3722,646,1,1
6092,2097,83,1743,1116,829,726,7214,8973,1,1
4919,301,2641,1684,762,927,982,3328,748,1,0
2620,1507,953,1585,203,733,982,3711,820,1,0
3773,149,3141,1511,762,743,9,3980,2220,1,0
20,970,205,1553,212,7,6,529,57,1,1
2486,2042,2328,1423,10,205,16,7129,2924,1,1
4023,3701,2918,1567,29,358,425,7574,7040,1,1
1295,2326,817,1231,360,21,414,8056,5247,1,1
591,712,289,2487,826,1018,992,1645,5683,1,1
221,1109,2867,1402,29,592,261,1860,5688,1,0
858,916,1578,1667,23,1159,1896,466,9703,1,0
1805,3357,3459,1641,247,1248,107,5959,1304,1,0
7317,2304,4089,731,89,295,660,8497,6126,1,0
6654,3759,727,256,17,280,708,7810,8711,1,1
8849,422,616,1590,202,641,30,3023,5091,1,1
7310,823,2870,1590,791,747,258,71,6795,1,0
994,3583,2774,1631,972,1376,223,7174,4880,1,1
4140,3545,2903,1606,27,730,269,6973,5712,1,1
3992,523,3479,1451,377,736,1823,1429,9515,1,0
9932,3639,2235,1559,77,1336,415,7469,3355,1,1
3019,1501,2567,1404,31,8,4,4324,273,1,0
4190,3951,191,1848,19,752,997,8551,2170,1,1
8544,2728,2069,1557,356,1108,934,9213,8473,1,1
157,190,1801,2145,1449,761,1281,5409,4677,1,0
185,1198,2565,1758,771,744,258,2245,5896,1,0
1002,3258,2652,1754,772,209,268,5760,7051,1,1
9879,2681,5,1489,1231,750,644,9112,9018,1,1
400,1391,1028,1844,901,351,1081,2882,7784,1,0
7908,62,2127,1713,775,9,20,4933,5094,1,1
7048,3588,1979,1754,958,596,1267,7362,4707,1,1
9712,469,2915,1533,768,2,990,2028,380,1,0
2859,3028,419,284,354,747,0,9779,1536,1,1
8937,3783,3709,1714,586,413,308,7674,7930,1,0
1250,488,141,1884,689,357,22,2489,1586,1,1
2029,1175,304,1751,25,18,983,1730,245,1,0
59,344,704,1488,211,757,796,3507,9091,1,1
1113,2896,2413,359,65,378,1345,9592,6330,1,1
5866,772,463,1680,1425,749,540,746,9247,1,1
1328,187,411,1730,359,26,6,4400,505,1,1
6065,2066,305,1870,1229,864,4,7000,3036,1,1
5094,3277,2089,1814,23,21,14,6018,2055,1,1
2036,1717,242,1855,779,21,1423,5224,5173,1,1
5502,563,502,1672,212,12,1004,2035,3503,1,1
4181,3369,3383,625,161,1306,20,5802,8349,1,0
5500,515,446,1512,355,23,20,2312,1501,1,1
7606,3552,1357,1494,30,23,24,7527,2856,1,0
1550,1062,1005,1674,178,1152,1464,724,7531,1,0
1009,544,2806,1957,79,286,1475,1727,7440,1,0
3602,3231,3248,1553,811,217,1424,5366,3407,1,0
9757,760,2411,1218,721,292,64,364,9994,1,0
6088,2385,107,1697,152,1233,294,8289,4557,1,1
2689,4469,3341,415,6,354,3,9951,1895,1,1
4035,3742,2869,1623,13,725,1011,7731,3163,1,1
1195,425,1247,785,60,1197,1510,3101,8085,1,0
879,2230,4154,1041,317,43,1627,8355,8706,1,0
7341,610,41,1723,778,22,29,1578,5841,1,1
2870,3052,228,216,204,1,981,9820,602,1,1
6000,2750,915,867,1318,171,1410,9247,6334,1,1
2963,1202,1916,1822,207,743,24,1995,2191,1,0
4309,3315,525,1747,218,1,987,6360,2075,1,1
883,1945,3651,1516,1038,720,643,7040,8740,1,0
3027,1540,2397,1594,24,0,1293,4441,5278,1,0
6463,833,438,1718,720,111,315,375,5007,1,0
211,1052,1930,1442,529,135,1713,1150,9204,1,0
4102,3603,2843,1615,361,25,3,7231,1015,1,1
8187,3277,3480,1300,229,449,1870,5434,4664,1,0
9857,1269,393,1562,3,736,23,2384,3538,1,1
1438,4237,3525,64,139,1319,1489,9158,8101,1,1
7308,667,2819,1507,773,728,24,865,5232,1,0
8545,1976,1963,1168,964,1250,938,6771,9041,1,1
6500,3674,2062,2316,803,23,991,7740,7307,1,1
1314,3325,695,1368,81,440,356,6384,6146,1,1
2055,1483,2412,1559,202,8,982,4116,563,1,0
3777,39,3137,1528,12,0,986,4639,121,1,0
7930,201,2075,1680,207,726,8,4101,338,1,1
12,1036,503,1664,21,721,6,822,941,1,0
6461,638,809,1502,191,707,425,1619,5715,1,0
1536,1772,578,1516,213,12,1431,5496,7316,1,1
9496,2275,582,1479,482,212,9,7871,772,1,1
9495,2272,657,1214,28,7,1298,7883,5678,1,1
6508,523,829,1387,843,428,455,2390,7553,1,0
37,1038,110,1660,366,4,24,985,1247,1,0
3508,1055,484,1979,1004,1386,611,863,8619,1,0
8263,1146,3792,1166,762,16,256,2778,5732,1,0
4091,3447,3156,1379,218,1152,1727,6435,8999,1,0
538,1300,2108,1286,367,0,1303,2944,7078,1,0
8158,882,3324,475,1198,251,66,945,4225,1,0
4094,3407,3112,1588,772,734,261,6285,6100,1,0
6489,1093,8,1682,18,743,982,1326,145,1,0
5368,1070,2015,1672,14,8,984,1224,117,1,0
2889,4093,406,2412,828,1392,1247,9043,4817,1,1
7894,318,2059,1865,5,722,9,3466,2121,1,1
3397,1099,2320,1385,1051,443,484,1588,8116,1,0
3025,1579,2428,1650,762,1,261,4694,5962,1,0
3502,2992,4165,69,906,84,334,9765,6640,1,0
9453,4293,984,1196,727,1068,414,9438,376,1,1
2876,3022,2509,149,754,958,1670,9799,9163,1,1
3487,2842,4155,108,238,59,1538,9584,4095,1,0
1563,2759,3853,818,1452,14,538,9376,8058,1,0
8494,1983,2781,1441,481,22,1,6935,1902,1,0
6604,964,1135,1727,0,28,982,84,1298,1,0
5666,388,331,1830,770,12,989,3205,705,1,1
9296,819,1109,1866,1000,1162,1791,797,3778,1,0
8279,376,2753,1924,1255,1313,1106,2865,9986,1,0
3382,267,252,1762,775,727,416,3876,7156,1,1
6108,1541,1967,1389,213,1061,423,4354,5797,1,1
1346,1085,2113,1708,6,724,1427,1344,6130,1,0
9822,1083,647,1561,768,720,1420,1088,5372,1,0
8969,3437,1273,1603,1,724,997,7116,1014,1,0
8122,3371,2977,1594,208,219,0,6177,266,1,1
8702,3698,446,1673,968,746,46,7791,4150,1,1
833,1950,3019,1240,14,583,990,6886,183,1,0
6533,441,3139,1484,1224,1070,1425,2120,2957,1,0
9732,618,3049,1576,769,8,19,1081,3705,1,0
8747,3813,1826,811,203,439,1636,8407,8002,1,0
9970,721,443,1661,320,185,1676,1040,8794,1,1
8310,3148,2977,1624,767,12,21,5019,3826,1,0
4196,735,2909,1070,542,219,1170,296,4645,1,0
9138,1478,1417,1352,12,740,7,3355,1403,1,0
9506,2291,670,1255,16,11,984,7937,29,1,1
5363,1164,2093,1603,12,8,10,1892,1995,1,0
1197,4164,477,437,674,579,1289,9094,6281,1,1
9791,1293,1317,1453,784,8,994,2099,743,1,0
3997,3802,3264,1451,960,27,646,7829,8874,1,1
2968,1324,2155,1572,782,24,420,3036,7739,1,0
1429,1386,2105,1430,207,10,983,3458,934,1,0
1965,2722,339,2531,1173,1095,1203,9030,5658,1,1
7331,492,1901,1856,368,597,16,2398,1115,1,1
2955,1725,1963,1477,572,5,998,5438,5671,1,1
6131,1461,2060,1448,3,11,1000,3902,1391,1,1
1153,1827,2775,1404,208,9,28,6229,2830,1,0
3767,295,3163,1619,12,721,995,3134,1319,1,0
5156,300,339,1520,478,205,265,3649,3404,1,1
8102,3191,3064,1651,3,724,10,5234,2289,1,0
9113,1910,59,1415,5,112,23,6376,5859,1,1
5863,856,159,1542,683,452,991,114,5462,1,1
2018,1263,64,1666,16,928,1000,2442,2374,1,1
6589,727,1206,1795,5,349,1005,1389,1691,1,0
605,705,2669,1432,46,113,736,635,7095,1,0
2478,1846,2201,1401,787,732,258,6162,6774,1,1
1483,2178,2402,1490,358,730,995,7675,3217,1,1
6620,1188,1163,1630,341,645,1247,1453,6456,1,0
2627,2211,1203,1110,1274,512,1298,7535,4914,1,0
9915,2419,2245,1251,359,211,981,8467,1314,1,1
1426,1270,2011,1416,18,16,23,2637,3175,1,0
9142,1434,1387,1380,480,4,985,3049,2685,1,0
758,820,480,1509,650,358,415,410,2553,1,0
837,1560,2823,1142,491,728,1858,4849,9668,1,0
4602,578,2859,1757,15,762,1732,1443,8986,1,0
5120,3261,2153,1606,218,10,987,5889,1997,1,1
1022,869,3491,811,205,80,1301,828,5116,1,0
8783,254,607,1679,16,742,986,4066,538,1,1
5641,402,152,1612,364,9,1000,2973,3738,1,1
1057,1763,626,1747,17,1377,1154,5368,4327,1,1
6095,1315,2092,1391,684,1165,1737,3010,9680,1,0
9259,1792,4034,799,778,10,1289,6733,2209,1,0
9295,810,1172,1356,1092,1341,1914,747,5252,1,0
5155,609,349,1891,208,1060,983,1750,1594,1,1
1544,1695,589,1399,478,17,996,5106,3576,1,1
4332,38,2339,1545,364,28,264,4961,3510,1,1
5519,506,542,1812,765,0,3,2508,1862,1,1
1127,1222,482,2368,577,820,429,1653,2369,1,0
2991,1107,1922,1759,10,11,17,1403,2871,1,0
6670,851,2468,1549,12,25,30,97,5140,1,0
3053,569,2001,1928,785,736,987,1858,1496,1,1
9482,2333,646,1474,488,344,988,8094,2970,1,1
8707,3795,503,1578,3,729,983,8128,650,1,1
2375,2810,3988,670,184,96,1163,9465,4918,1,0
3616,4519,3368,11,769,819,83,10016,3962,1,1
3039,269,2207,1466,489,522,21,3603,824,1,1
3024,1377,2367,1512,366,30,1296,3471,6717,1,0
7044,491,3246,1157,856,879,1192,1658,9842,1,0
8992,3712,529,1549,971,1064,19,7825,5650,1,1
8944,613,1075,1925,844,680,598,2066,8237,1,0
2492,1999,2419,1428,31,8,29,6934,3189,1,1
841,1572,3072,926,880,355,196,5083,6248,1,0
3014,1450,2392,1646,368,17,18,3880,481,1,0
2348,1865,1986,1505,6,0,3,6180,1394,1,1
8952,3432,1142,1549,1221,1291,9,7030,5275,1,1
4193,4308,1575,1865,145,524,1768,9525,9147,1,1
6672,1106,2171,1784,11,218,992,1473,420,1,0
5856,1076,820,1156,480,952,1726,1082,9574,1,0
550,2773,4127,789,256,204,1511,9428,8123,1,0
1817,3760,3726,396,217,310,825,7412,9632,1,0
2625,1655,920,1411,765,4,987,4701,630,1,0
5130,3335,2030,1725,776,344,12,6291,3615,1,1
8907,3975,397,1370,216,722,1292,8624,5807,1,1
17,1015,225,1639,12,728,0,773,576,1,0
4294,3243,539,1745,780,746,982,6049,1744,1,1
8540,2645,2203,1155,960,3,992,9014,1730,1,1
533,939,69,1853,1476,1081,822,315,9798,1,1
4913,194,2574,1624,21,10,18,3943,2514,1,1
8479,1614,356,1543,353,183,270,4637,8976,1,1
4112,3650,2844,1671,765,14,266,7430,6816,1,1
8723,3375,972,1699,1037,854,94,6780,4215,1,1
8306,84,2951,1678,781,741,1292,4483,2661,1,0
7893,90,2097,1672,15,27,1001,4757,1939,1,1
1095,2082,2111,1448,366,8,23,7254,1154,1,1
1561,2127,3304,1356,1119,347,152,7637,4692,1,0
4127,3365,3006,1608,209,6,1533,6151,7817,1,1
8955,3452,1217,1574,1373,1246,24,7153,7243,1,1
2002,3195,2683,977,790,360,12,5221,7274,1,1
5896,2049,1308,1796,203,211,1210,6601,4590,1,0
168,1510,3518,1531,833,1380,339,4726,6511,1,0
2615,1615,909,1342,30,17,987,4486,1030,1,0
6556,3379,2524,1718,483,1,996,6349,3824,1,1
1298,2430,888,1561,482,1062,1001,8343,5562,1,1
8814,852,4166,2369,194,301,1196,1004,4528,1,0
3016,1381,2436,1562,766,8,21,3511,3759,1,0
1287,2592,569,2536,1429,1304,1791,8482,5022,1,1
2954,1029,2005,1580,963,15,27,1016,6727,1,0
2013,880,2045,1116,654,354,268,242,1880,1,0
449,1376,1950,1629,1421,1005,455,3310,7382,1,1
5072,3144,1906,1676,27,18,9,5349,1212,1,1
810,297,285,2440,177,1422,1612,4123,8768,1,1
4055,3482,2884,1777,0,738,1534,6744,7135,1,1
5920,1669,2170,1509,893,1340,660,5209,4131,1,1
1477,2176,2557,1287,641,741,1003,7717,6749,1,1
2008,2287,710,983,818,909,22,7957,7941,1,1
2846,3021,554,200,684,520,732,9774,7711,1,1
4012,3493,2959,1664,1120,13,189,6762,4836,1,1
4165,3176,1798,1619,1234,729,1299,6368,460,1,0
46,429,161,1201,74,12,1819,2691,9400,1,1
30,1120,99,1551,210,24,987,1495,1504,1,0
1468,2047,2415,1280,355,740,1011,7196,5536,1,1
8795,274,663,1709,17,732,983,3953,116,1,1
3608,4199,2207,1647,635,1357,1067,9192,7521,1,1
